Client_ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default
11965,160000,Female,University,Married,42,0,0,0,0,0,0,165686,169969,170142,119529,122059,111378,8450,5289,4022,4195,3986,3958,Defaulter
9825,210000,Male,University,Married,46,-2,-2,-2,-2,-2,-2,0,1828,765,0,0,0,1828,765,0,0,0,0,Non-Defaulter
19997,60000,Female,University,Married,37,0,0,0,0,0,0,59462,60866,54007,52089,29397,29110,3000,2570,2202,1200,1100,1100,Defaulter
12575,360000,Male,Graduate school,Single,28,-2,-2,-2,-2,-2,-2,14433,15157,8564,1495,5977,1211,2394,8606,1502,6006,4217,2228,Non-Defaulter
16646,180000,Male,High School,Married,32,0,0,0,0,0,0,181293,177552,182492,180746,131166,114909,6400,8612,7534,5506,4850,5000,Non-Defaulter
411,60000,Female,Graduate school,Single,23,1,2,2,2,2,2,29332,28577,30805,31601,32349,32965,0,2709,1600,1400,1300,1200,Defaulter
25274,30000,Female,University,Single,22,0,0,0,0,0,0,29449,30308,26186,27698,28987,29568,1402,2000,2000,2000,2500,2000,Non-Defaulter
1782,30000,Female,High School,Married,48,0,0,0,0,0,0,27947,27035,27876,26640,25896,25481,2000,1800,1500,1500,1500,1500,Non-Defaulter
27685,120000,Female,University,Single,24,0,0,0,0,0,0,55829,53799,53021,53216,49194,48487,2000,2600,4241,1700,2500,1500,Non-Defaulter
6945,160000,Female,University,Married,50,-1,-1,-1,-1,-1,-1,1261,2261,1390,390,390,0,2261,1390,390,390,0,780,Defaulter
28355,100000,Female,University,Married,39,-2,-2,-2,-2,-2,-2,518,0,0,0,0,0,0,0,0,0,0,0,Non-Defaulter
5191,100000,Female,University,Single,30,1,-2,-2,-1,2,0,0,0,0,1378,1209,3174,0,0,1378,0,2000,2000,Non-Defaulter
24922,170000,Male,Graduate school,Married,35,-2,-2,-2,-2,-2,-2,-21,-21,-21,-21,-21,-21,0,0,0,0,0,0,Non-Defaulter
23194,60000,Female,High School,Married,48,0,0,0,0,0,0,49890,51060,52236,54362,55458,56767,2000,2000,3000,2000,2200,2500,Non-Defaulter
4881,250000,Female,Graduate school,Single,43,0,0,0,0,0,0,93163,96024,90901,69927,71403,69948,4409,3023,2600,2700,2801,2500,Non-Defaulter
12066,260000,Male,Graduate school,Married,43,1,-1,2,0,-1,-1,-10,5172,2800,3804,5009,3035,5182,9,2998,5034,3050,2965,Non-Defaulter
9406,90000,Female,University,Married,42,-1,-1,-2,-2,-1,-1,390,0,-390,-780,780,0,0,0,0,1560,0,0,Non-Defaulter
15154,50000,Female,University,Single,23,2,0,0,-2,-1,-1,8730,4388,0,0,5412,6414,1000,0,0,5412,2000,0,Defaulter
15299,380000,Female,Graduate school,Single,31,0,0,2,0,0,0,66979,70289,69790,71506,74078,77088,5700,2500,3500,5000,5000,3400,Non-Defaulter
7706,60000,Female,Graduate school,Single,25,2,2,0,0,0,0,37287,36412,37280,35321,36099,36724,0,1800,1414,1500,1377,1402,Non-Defaulter
12227,480000,Female,University,Married,35,0,0,0,0,0,0,227221,243942,244961,248394,253596,211055,51000,10000,8000,8200,23000,8000,Non-Defaulter
7977,250000,Female,University,Married,29,-2,-2,-2,-2,-2,-2,0,256,258,258,258,258,256,258,258,258,258,258,Non-Defaulter
21966,300000,Female,University,Single,28,0,0,0,0,0,0,327724,325970,325020,319750,265136,262378,11250,11877,10487,7831,8092,7634,Non-Defaulter
1347,220000,Female,University,Married,49,0,0,0,0,0,0,172184,170697,168041,163783,160806,158866,7583,7461,5809,5608,6500,6100,Non-Defaulter
21095,200000,Male,University,Married,36,0,0,0,-2,-1,0,5440,7268,0,0,42362,43094,2000,0,0,87000,1566,1830,Non-Defaulter
20659,20000,Male,University,Married,31,0,0,0,0,0,0,3769,4782,5797,6654,6786,7077,1239,1254,1111,243,400,252,Defaulter
25056,240000,Male,Unknown,Married,50,0,0,0,0,0,0,236470,242059,235353,240001,190904,193710,9560,9000,8790,8013,8125,8000,Non-Defaulter
11751,50000,Female,University,Single,28,0,0,0,-1,0,0,59321,56454,53278,19437,19845,19911,2329,2353,39886,704,730,656,Non-Defaulter
29794,50000,Male,University,Single,43,0,0,0,0,0,0,12661,13743,14777,12404,10777,16597,1600,1605,2000,500,6000,6000,Defaulter
3404,180000,Female,High School,Single,24,1,-1,-1,-1,-2,-1,0,35300,1000,0,0,1245,35300,1000,0,0,1245,0,Non-Defaulter
27977,180000,Female,Graduate school,Married,27,0,0,0,0,0,0,152158,155181,158437,161664,164873,168344,5539,5741,5852,5881,7607,6135,Non-Defaulter
3445,120000,Female,Graduate school,Single,35,-1,-1,-1,-1,-1,-1,500,2483,250,1579,223,421,2483,252,1579,223,421,8228,Non-Defaulter
19837,140000,Female,University,Married,35,-1,-1,-1,-1,-1,-1,326,326,6410,4246,326,326,326,6736,4246,326,326,502,Non-Defaulter
10829,180000,Female,Others,Single,26,0,0,0,0,0,0,252810,240518,39162,5461,2309,0,8013,3060,109,46,0,0,Non-Defaulter
19140,260000,Female,University,Married,37,1,1,-2,-2,-1,0,5917,-15910,-15910,-15910,24090,13977,0,0,0,40000,507,656,Non-Defaulter
24670,480000,Male,Graduate school,Married,37,1,-1,-1,-1,0,0,6071,7994,8313,25714,25710,20110,8023,8351,25753,14012,10021,12462,Non-Defaulter
28785,260000,Female,Graduate school,Married,36,0,0,2,0,0,0,131971,139305,89200,79702,79025,79997,10000,0,3012,3000,3000,4000,Non-Defaulter
12884,150000,Male,High School,Single,27,-1,-1,2,0,0,0,57386,58531,56544,48153,49288,36872,5000,422,2000,2041,2039,751,Defaulter
5719,90000,Male,University,Married,41,-1,-1,0,0,0,0,-1750,76674,77974,80064,81747,86611,79786,2836,3657,2972,6228,0,Non-Defaulter
2586,100000,Male,University,Single,25,0,0,0,0,-2,-2,76222,79564,49000,-1000,0,0,4700,1500,0,31000,0,0,Non-Defaulter
17639,260000,Female,Graduate school,Single,30,1,2,0,0,0,0,96549,94114,96689,101023,93738,96218,0,5000,6000,5000,4000,8000,Non-Defaulter
641,280000,Male,University,Married,42,0,0,0,0,0,0,148363,148432,151310,141937,144990,147911,6900,6867,5500,5500,5500,5600,Non-Defaulter
20268,80000,Female,High School,Married,55,0,0,0,2,0,0,67671,61346,59100,53133,48598,48882,2141,6433,0,2000,2000,2000,Non-Defaulter
9087,50000,Male,University,Married,36,0,0,0,0,0,0,47606,48653,50144,47838,48914,50442,1815,2306,2000,2000,2500,1700,Non-Defaulter
22275,190000,Female,Others,Single,30,0,0,0,0,-1,0,198098,194576,202868,198936,28950,28666,4515,15466,4700,47450,16666,17549,Non-Defaulter
20860,80000,Male,University,Married,39,0,0,0,0,0,0,145905,147860,78545,19212,36800,18900,5107,3269,1400,368,1000,0,Non-Defaulter
25225,200000,Female,University,Single,24,0,0,0,0,0,0,52143,53186,55929,194441,146190,141550,1910,3600,141000,5100,5200,5100,Non-Defaulter
14122,200000,Female,Graduate school,Single,32,0,0,0,0,2,0,219146,212111,206307,204787,195475,191626,7950,7700,11800,4000,10000,10000,Non-Defaulter
16385,220000,Female,Graduate school,Married,42,-1,-1,-1,-1,-1,-1,316,316,396,316,32816,316,316,396,316,32816,316,316,Non-Defaulter
272,120000,Male,Graduate school,Married,34,-1,2,-1,0,0,0,1082,632,1350,900,450,0,0,1350,0,0,0,450,Non-Defaulter
9575,10000,Male,University,Single,34,0,0,0,-1,0,0,9323,8708,0,9601,10005,9058,1000,0,9601,800,1000,1000,Non-Defaulter
14452,20000,Male,High School,Married,52,-1,-1,-1,-1,-1,-1,2912,390,780,780,780,390,390,780,780,780,390,780,Non-Defaulter
15676,80000,Male,University,Single,24,1,-2,-2,-1,2,2,-1461,-1461,-1458,16950,16475,19284,0,3,18950,0,5889,0,Defaulter
12910,260000,Female,Graduate school,Single,31,0,0,0,0,0,0,117271,121442,121805,127594,110146,112364,7000,4150,8000,4000,4000,5000,Non-Defaulter
1104,150000,Female,High School,Single,28,-2,-1,-1,-1,-1,-1,1723,2292,240,683,3486,5390,6876,240,683,3486,5390,1200,Non-Defaulter
